modele,marque,energie,hybride,puiss_admin,p_kw,typ_boite,conso_urbaine,conso_autoroute,conso_mixte,co2,co,nox,part_fine,poids,norme,nb_rapp
WRANGLER,JEEP,GO,0,13,147.0,0,9.3,7.2,8.0,209.0,0.1,0.165,0.0,1945,0,6
WRANGLER,JEEP,GO,0,13,147.0,1,9.7,7.1,8.1,213.0,0.048,0.133,0.0,1933,0,5
WRANGLER,JEEP,GO,0,13,147.0,1,10.2,7.7,8.6,227.0,0.048,0.133,0.0,1933,0,5
WRANGLER,JEEP,GO,0,13,147.0,1,9.7,7.1,8.1,213.0,0.042,0.175,0.0,1933,0,5
WRANGLER,JEEP,GO,0,13,147.0,1,10.2,7.7,8.6,227.0,0.042,0.175,0.0,1933,0,5
WRANGLER UNLIMITED,JEEP,GO,0,13,147.0,0,9.6,7.5,8.3,217.0,0.109,0.135,0.0,2128,0,6
WRANGLER UNLIMITED,JEEP,GO,0,12,147.0,0,8.6,6.7,7.4,194.0,0.109,0.135,0.0,2128,0,6
WRANGLER UNLIMITED,JEEP,GO,0,13,147.0,0,9.6,7.5,8.3,217.0,0.1,0.165,0.0,2128,0,6
WRANGLER UNLIMITED,JEEP,GO,0,13,147.0,1,10.0,7.3,8.3,217.0,0.048,0.133,0.0,2073,0,5
WRANGLER UNLIMITED,JEEP,GO,0,13,147.0,1,10.3,7.9,8.8,230.0,0.048,0.133,0.0,2073,0,5
WRANGLER UNLIMITED,JEEP,GO,0,13,147.0,1,10.0,7.3,8.3,217.0,0.042,0.175,0.0,2073,0,5
WRANGLER UNLIMITED,JEEP,GO,0,13,147.0,1,10.3,7.9,8.8,230.0,0.042,0.175,0.0,2073,0,5
CARENS,KIA,GO,0,6,85.0,0,5.8,4.1,4.7,124.0,0.242,0.147,0.0,1557,0,6
CARENS,KIA,GO,0,8,100.0,1,7.7,5.1,6.1,159.0,0.10400000000000001,0.122,0.0,1587,0,6
CARENS,KIA,GO,0,7,100.0,0,5.7,4.3,4.8,127.0,0.179,0.125,0.0,1567,0,6
CARENS,KIA,GO,0,7,100.0,0,5.9,4.6,5.0,132.0,0.179,0.125,0.0,1567,0,6
CARENS,KIA,ES,0,8,99.0,0,8.4,5.3,6.4,149.0,0.304,0.033,0.0,1458,0,6
CARENS,KIA,ES,0,8,99.0,0,8.7,5.5,6.6,154.0,0.304,0.033,0.0,1458,0,6
CARENS,KIA,GO,0,6,85.0,0,5.8,4.1,4.7,124.0,0.242,0.147,0.0,1581,0,6
CARENS,KIA,GO,0,8,100.0,1,7.7,5.1,6.1,159.0,0.10400000000000001,0.122,0.0,1600,0,6
CARENS,KIA,GO,0,7,100.0,0,5.7,4.3,4.8,127.0,0.179,0.125,0.0,1591,0,6
CARENS,KIA,GO,0,7,100.0,0,5.9,4.6,5.0,132.0,0.179,0.125,0.0,1591,0,6
CARENS,KIA,ES,0,8,99.0,0,8.4,5.3,6.4,149.0,0.304,0.033,0.0,1483,0,6
CARENS,KIA,ES,0,8,99.0,0,8.7,5.5,6.6,154.0,0.304,0.033,0.0,1483,0,6
CEE'D,KIA,GO,0,6,94.0,0,5.2,3.8,4.3,114.0,0.129,0.142,0.001,1375,0,6
CEE'D,KIA,ES,0,7,99.0,0,8.0,4.8,6.1,140.0,0.42,0.008,0.0,1267,0,6
CEE'D,KIA,GO,0,5,66.0,0,5.3,3.5,4.1,109.0,0.055,0.145,0.001,1365,0,6
CEE'D,KIA,GO,0,7,94.0,1,7.2,4.5,5.5,145.0,0.091,0.141,0.001,1385,0,6
CEE'D,KIA,GO,0,6,94.0,0,4.8,3.7,4.1,108.0,0.129,0.142,0.001,1375,0,6
CEE'D,KIA,GO,0,6,81.0,0,5.2,3.8,4.3,114.0,0.129,0.142,0.001,1375,0,6
CEE'D,KIA,ES,0,7,99.0,1,8.0,4.9,6.1,140.0,0.37,0.006999999999999999,0.0,1301,0,6
CEE'D,KIA,ES,0,7,99.0,0,8.0,4.8,6.1,140.0,0.42,0.008,0.0,1268,0,6
CEE'D,KIA,GO,0,5,66.0,0,5.5,3.9,4.5,117.0,0.055,0.145,0.001,1411,0,6
CEE'D,KIA,GO,0,7,94.0,1,7.5,4.6,5.6,149.0,0.091,0.141,0.001,1441,0,6
CEE'D,KIA,GO,0,7,94.0,0,5.3,4.0,4.5,117.0,0.129,0.142,0.001,1420,0,6
CEE'D,KIA,GO,0,6,81.0,1,7.5,4.6,5.6,149.0,0.091,0.141,0.001,1441,0,6
CEE'D,KIA,GO,0,6,81.0,0,5.3,4.0,4.5,117.0,0.129,0.142,0.001,1420,0,6
CEE'D,KIA,ES,0,7,99.0,1,8.5,5.3,6.4,144.0,0.37,0.006999999999999999,0.0,1348,0,6
CEE'D,KIA,ES,0,7,99.0,0,7.5,5.0,6.0,134.0,0.42,0.008,0.0,1316,0,6
CEE'D,KIA,ES,0,7,99.0,0,7.8,5.1,6.1,138.0,0.42,0.008,0.0,1316,0,6
OPTIMA,KIA,GO,0,8,100.0,1,7.9,4.9,6.0,158.0,0.198,0.11900000000000001,0.0,1581,0,6
OPTIMA,KIA,GO,0,7,100.0,0,6.1,4.5,5.1,133.0,0.32299999999999995,0.127,0.0,1559,0,6
RIO,KIA,GO,0,4,55.0,0,3.9,3.3,3.6,94.0,0.213,0.114,0.0,1189,0,6
RIO,KIA,GO,0,4,55.0,0,3.9,3.3,3.6,94.0,0.213,0.114,0.0,1191,0,6
RIO,KIA,GO,0,4,55.0,0,3.5,3.0,3.2,85.0,0.213,0.114,0.0,1155,0,6
RIO,KIA,GO,0,5,66.0,0,4.9,3.7,4.1,109.0,0.212,0.10300000000000001,0.0,1238,0,6
RIO,KIA,GO,0,5,66.0,0,4.9,3.7,4.1,109.0,0.212,0.10300000000000001,0.0,1239,0,6
RIO,KIA,GO,0,5,66.0,0,5.0,3.8,4.3,113.0,0.212,0.10300000000000001,0.0,1238,0,6
RIO,KIA,GO,0,5,66.0,0,5.0,3.8,4.3,113.0,0.212,0.10300000000000001,0.0,1239,0,6
SORENTO,KIA,GO,0,11,145.0,0,7.4,5.0,5.9,155.0,0.175,0.153,0.0,1795,0,6
SORENTO,KIA,GO,0,11,145.0,0,7.4,5.0,5.9,155.0,0.175,0.153,0.0,1862,0,6
SORENTO,KIA,GO,0,12,145.0,1,8.9,5.5,6.8,178.0,0.185,0.126,0.0,1919,0,6
SORENTO,KIA,GO,0,11,145.0,0,7.5,5.2,6.1,159.0,0.175,0.153,0.0,1891,0,6
SOUL,KIA,GO,0,7,94.0,1,7.4,5.0,5.9,155.0,0.10300000000000001,0.136,0.0,1360,0,6
SOUL,KIA,GO,0,7,94.0,0,5.7,4.4,4.9,129.0,0.172,0.14300000000000002,0.0,1345,0,6
SOUL,KIA,ES,0,8,103.0,0,7.7,5.6,6.4,149.0,0.478,0.008,0.001,1245,0,6
SPORTAGE,KIA,GO,0,11,135.0,1,9.1,6.1,7.2,189.0,0.11599999999999999,0.159,0.0,1676,0,6
SPORTAGE,KIA,GO,0,8,100.0,1,8.7,5.8,6.9,179.0,0.13699999999999998,0.131,0.001,1676,0,6
SPORTAGE,KIA,GO,0,8,100.0,1,8.9,5.9,7.0,183.0,0.13699999999999998,0.131,0.001,1676,0,6
SPORTAGE,KIA,GO,0,8,100.0,0,6.8,5.1,5.7,149.0,0.172,0.14800000000000002,0.001,1600,0,6
SPORTAGE,KIA,GO,0,8,100.0,0,7.0,5.4,6.0,156.0,0.172,0.14800000000000002,0.001,1600,0,6
SPORTAGE,KIA,GO,0,6,85.0,0,6.3,4.8,5.3,139.0,0.226,0.131,0.0,1490,0,6
SPORTAGE,KIA,GO,0,7,85.0,0,6.6,5.0,5.6,147.0,0.226,0.131,0.0,1490,0,6
SPORTAGE,KIA,GO,0,6,85.0,0,6.0,4.8,5.2,135.0,0.115,0.125,0.001,1490,0,6
SPORTAGE,KIA,GO,0,7,85.0,0,6.3,5.0,5.4,143.0,0.115,0.125,0.001,1490,0,6
SPORTAGE,KIA,ES,0,8,99.0,0,7.5,5.8,6.4,149.0,0.626,0.022000000000000002,0.001,1380,0,6
VENGA,KIA,GO,0,5,66.0,0,5.0,4.2,4.5,119.0,0.182,0.141,0.0,1345,0,6
VENGA,KIA,GO,0,6,85.0,0,5.7,4.2,4.7,125.0,0.18,0.127,0.0,1356,0,6
DELTA,LANCIA,GO,0,6,88.0,0,5.7,3.9,4.6,120.0,0.264,0.163,0.002,1485,0,6
DELTA,LANCIA,GO,0,6,88.0,0,5.8,4.0,4.7,122.0,0.414,0.17,0.0,1485,0,6
DELTA,LANCIA,GO,0,11,139.5,0,7.3,4.7,5.7,149.0,0.40299999999999997,0.175,0.002,1505,0,6
DELTA,LANCIA,GO,0,6,85.0,0,5.8,4.0,4.7,122.0,0.414,0.17,0.0,1485,0,6
DELTA,LANCIA,GO,0,9,121.0,0,6.7,4.2,5.1,135.0,0.446,0.159,0.001,1505,0,6
MUSA,LANCIA,GO,0,5,70.0,0,5.0,3.6,4.1,109.0,0.192,0.163,0.001,1280,0,5
MUSA,LANCIA,GO,0,5,70.0,0,5.4,3.7,4.3,114.0,0.195,0.168,0.001,1275,0,5
THEMA,LANCIA,GO,0,15,176.0,1,9.5,5.7,7.1,185.0,0.26,0.16399999999999998,0.0,2038,0,5
THEMA,LANCIA,GO,0,15,176.0,1,9.6,5.9,7.2,191.0,0.26,0.16399999999999998,0.0,2038,0,5
THEMA,LANCIA,GO,0,12,140.0,1,9.5,5.7,7.1,185.0,0.26,0.16399999999999998,0.0,2038,0,5
VOYAGER,LANCIA,GO,0,11,130.9,1,10.5,6.3,7.9,207.0,0.083,0.264,0.0,2242,0,6
VOYAGER,LANCIA,GO,0,10,120.0,1,10.5,6.3,7.9,207.0,0.083,0.264,0.0,2242,0,6
YPSILON,LANCIA,GO,0,5,70.0,0,4.7,3.2,3.8,99.0,0.281,0.157,0.001,1125,0,5
GS250,LEXUS,ES,0,13,154.0,1,12.4,6.9,8.9,207.0,0.155,0.025,0.002,1715,0,6
GS250,LEXUS,ES,0,13,154.0,1,12.5,7.0,9.0,209.0,0.155,0.025,0.002,1715,0,6
GS250,LEXUS,ES,0,13,154.0,1,12.6,7.1,9.1,211.0,0.155,0.025,0.002,1715,0,6
IS F,LEXUS,ES,0,33,311.0,1,17.3,8.4,11.6,270.0,0.11800000000000001,0.003,0.002,1775,0,8
IS220,LEXUS,GO,0,10,130.0,0,6.8,4.7,5.5,144.0,0.095,0.14800000000000002,0.001,1615,0,6
IS200,LEXUS,GO,0,8,110.0,0,6.3,4.4,5.1,134.0,0.184,0.177,0.001,1615,0,6
IS250,LEXUS,ES,0,13,153.0,1,11.8,6.5,8.4,194.0,0.16399999999999998,0.006,0.003,1605,0,6
IS250,LEXUS,ES,0,13,153.0,1,12.7,7.2,9.2,213.0,0.11699999999999999,0.008,0.003,1805,0,6
LS460,LEXUS,ES,0,28,280.0,1,16.5,7.9,11.1,261.0,0.16399999999999998,0.006999999999999999,0.003,2020,0,8
LS460,LEXUS,ES,0,29,285.0,1,15.7,7.8,10.7,249.0,0.092,0.004,0.002,2015,0,8
LS460,LEXUS,ES,0,29,285.0,1,15.7,7.8,10.7,249.0,0.092,0.004,0.002,2055,0,8
LS460,LEXUS,ES,0,27,270.0,1,17.2,8.4,11.6,274.0,0.134,0.005,0.004,2160,0,8
LS460,LEXUS,ES,0,27,272.0,1,16.8,8.4,11.4,263.0,0.142,0.002,0.002,2155,0,8
QUATTROPORTE,MASERATI,ES,0,44,390.0,1,17.4,8.5,11.8,274.0,0.35700000000000004,0.035,0.003,2025,0,8
MAZDA 2,MAZDA,GO,0,5,70.0,0,5.0,3.7,4.2,110.0,0.27899999999999997,0.171,0.0,1100,0,5
MAZDA 3,MAZDA,ES,0,17,191.0,0,12.9,7.3,9.4,219.0,0.34600000000000003,0.009000000000000001,0.004,1470,0,6
MAZDA 3,MAZDA,GO,0,10,136.0,0,6.9,4.5,5.4,142.0,0.18899999999999997,0.179,0.001,1465,0,6
MAZDA 3,MAZDA,ES,0,9,110.0,0,9.1,5.3,6.7,157.0,0.268,0.013000000000000001,0.003,1355,0,6
MAZDA 3,MAZDA,GO,0,6,85.0,0,5.3,3.8,4.3,115.0,0.182,0.16399999999999998,0.001,1330,0,6
MAZDA 5,MAZDA,ES,0,9,110.0,0,9.0,5.7,6.9,159.0,0.28300000000000003,0.01,0.002,1485,0,6
MAZDA 5,MAZDA,GO,0,6,85.0,0,6.4,4.6,5.2,138.0,0.146,0.17300000000000001,0.001,1490,0,6
MAZDA 6,MAZDA,ES,0,11,141.0,1,8.5,5.0,6.3,148.0,0.136,0.01,0.001,1435,0,6
MAZDA 6,MAZDA,ES,0,9,121.0,0,7.5,4.9,5.9,135.0,0.157,0.01,0.001,1385,0,6
MAZDA 6,MAZDA,ES,0,11,141.0,1,8.6,5.1,6.4,150.0,0.136,0.01,0.001,1450,0,6
MAZDA 6,MAZDA,ES,0,9,121.0,0,7.5,4.9,5.9,136.0,0.157,0.01,0.001,1395,0,6
MAZDA 6,MAZDA,GO,0,7,110.0,0,5.1,3.6,4.2,108.0,0.244,0.047,0.0,1480,1,6
MAZDA 6,MAZDA,GO,0,8,110.0,1,5.9,4.2,4.8,127.0,0.212,0.045,0.0,1495,1,6
MAZDA 6,MAZDA,GO,0,9,129.0,0,5.5,3.9,4.5,119.0,0.27399999999999997,0.048,0.0,1480,1,6
MAZDA 6,MAZDA,GO,0,9,129.0,1,5.9,4.2,4.8,127.0,0.212,0.045,0.0,1495,1,6
MAZDA 6,MAZDA,GO,0,8,110.0,0,5.5,3.8,4.4,116.0,0.168,0.051,0.0,1495,1,6
MAZDA 6,MAZDA,GO,0,8,110.0,1,6.1,4.2,4.9,129.0,0.212,0.045,0.0,1505,1,6
MAZDA 6,MAZDA,GO,0,9,129.0,0,5.7,4.0,4.6,121.0,0.27399999999999997,0.048,0.0,1495,1,6
MAZDA 6,MAZDA,GO,0,9,129.0,1,6.1,4.2,4.9,129.0,0.212,0.045,0.0,1505,1,6
MAZDA 6,MAZDA,GO,0,10,132.0,0,6.8,4.5,5.3,140.0,0.295,0.151,0.001,1555,0,6
MAZDA 6,MAZDA,GO,0,7,95.0,0,6.4,4.3,5.1,133.0,0.262,0.179,0.0,1550,0,6
MAZDA 6,MAZDA,ES,0,9,114.0,0,9.6,5.3,6.9,159.0,0.598,0.004,0.003,1433,0,6
MAZDA 6,MAZDA,ES,0,9,114.0,1,10.7,5.8,7.6,176.0,0.226,0.008,0.004,1463,0,5
MAZDA 6,MAZDA,GO,0,10,132.0,0,6.8,4.5,5.3,141.0,0.295,0.151,0.001,1575,0,6
MAZDA 6,MAZDA,GO,0,7,95.0,0,6.5,4.3,5.1,135.0,0.262,0.179,0.0,1565,0,6
MAZDA CX-5,MAZDA,ES,0,9,121.0,0,7.5,5.1,6.0,139.0,0.142,0.009000000000000001,0.002,1395,0,6
MAZDA CX-5,MAZDA,GO,0,8,110.0,0,5.4,4.1,4.6,119.0,0.09699999999999999,0.068,0.0,1495,1,6
MAZDA CX-5,MAZDA,GO,0,8,110.0,1,6.2,4.7,5.3,139.0,0.141,0.073,0.0,1505,1,6
MAZDA CX-5,MAZDA,ES,0,9,118.0,0,8.1,5.8,6.6,155.0,0.142,0.009000000000000001,0.002,1450,0,6
MAZDA CX-5,MAZDA,ES,0,9,118.0,1,8.1,5.8,6.6,155.0,0.129,0.006999999999999999,0.001,1480,0,6
MAZDA CX-5,MAZDA,GO,0,8,110.0,0,6.0,4.7,5.2,136.0,0.09699999999999999,0.068,0.0,1555,1,6
MAZDA CX-5,MAZDA,GO,0,8,110.0,1,6.4,4.9,5.5,144.0,0.141,0.073,0.0,1570,1,6
MAZDA CX-5,MAZDA,GO,0,10,129.0,0,6.0,4.7,5.2,136.0,0.09699999999999999,0.068,0.0,1555,1,6
MAZDA CX-5,MAZDA,GO,0,10,129.0,1,6.4,4.9,5.5,144.0,0.141,0.073,0.0,1570,1,6
CLASSE A,MERCEDES AMG,ES,0,24,265.0,1,8.8,5.8,6.9,161.0,0.263,0.033,0.0,1555,1,7
CLASSE A,MERCEDES AMG,ES,0,24,265.0,1,9.1,5.9,7.1,165.0,0.263,0.033,0.0,1555,1,7
CLASSE CLS,MERCEDES AMG,ES,0,47,410.0,1,14.0,7.8,10.1,235.0,0.305,0.039,0.0,1955,1,7
CLASSE CLS,MERCEDES AMG,ES,0,47,410.0,1,14.4,8.4,10.6,248.0,0.305,0.039,0.0,2025,1,7
CLASSE CLS,MERCEDES AMG,ES,0,50,430.0,1,14.0,7.8,10.1,235.0,0.305,0.039,0.0,1955,1,7
CLASSE CLS,MERCEDES AMG,ES,0,50,430.0,1,14.4,8.4,10.6,248.0,0.305,0.039,0.0,2025,1,7
CLASSE CLS,MERCEDES AMG,ES,0,47,410.0,1,13.9,7.6,9.9,231.0,0.305,0.039,0.0,1870,1,7
CLASSE CLS,MERCEDES AMG,ES,0,47,410.0,1,14.4,8.0,10.4,243.0,0.305,0.039,0.0,1945,1,7
CLASSE CLS,MERCEDES AMG,ES,0,50,430.0,1,13.9,7.6,9.9,231.0,0.305,0.039,0.0,1870,1,7
CLASSE CLS,MERCEDES AMG,ES,0,50,430.0,1,14.4,8.0,10.4,243.0,0.305,0.039,0.0,1945,1,7
CLASSE E,MERCEDES AMG,ES,0,47,410.0,1,13.8,7.5,9.8,230.0,0.305,0.039,0.0,1840,1,7
CLASSE E,MERCEDES AMG,ES,0,47,410.0,1,13.8,7.5,9.8,230.0,0.305,0.039,0.0,1845,1,7
CLASSE E,MERCEDES AMG,ES,0,47,410.0,1,14.4,7.9,10.3,242.0,0.305,0.039,0.0,1920,1,7
CLASSE E,MERCEDES AMG,ES,0,50,430.0,1,13.8,7.5,9.8,230.0,0.305,0.039,0.0,1840,1,7
CLASSE E,MERCEDES AMG,ES,0,50,430.0,1,13.9,7.6,9.9,232.0,0.305,0.039,0.0,1870,1,7
CLASSE E,MERCEDES AMG,ES,0,50,430.0,1,14.4,7.9,10.3,242.0,0.305,0.039,0.0,1940,1,7
CLASSE E,MERCEDES AMG,ES,0,43,386.0,1,13.9,7.8,10.0,234.0,0.225,0.037000000000000005,0.001,1945,0,7
CLASSE E,MERCEDES AMG,ES,0,47,410.0,1,13.9,7.8,10.0,234.0,0.225,0.037000000000000005,0.001,1945,0,7
CLASSE E,MERCEDES AMG,ES,0,47,410.0,1,13.9,7.8,10.0,234.0,0.305,0.039,0.0,1945,1,7
CLASSE E,MERCEDES AMG,ES,0,47,410.0,1,14.4,8.2,10.5,246.0,0.305,0.039,0.0,2025,1,7
CLASSE E,MERCEDES AMG,ES,0,50,430.0,1,13.9,7.8,10.0,234.0,0.305,0.039,0.0,1955,1,7
CLASSE E,MERCEDES AMG,ES,0,50,430.0,1,14.4,8.2,10.5,246.0,0.305,0.039,0.0,2045,1,7
CLASSE M,MERCEDES AMG,ES,0,44,386.0,1,15.7,9.6,11.8,276.0,0.528,0.047,0.001,2345,0,7
CLASSE M,MERCEDES AMG,ES,0,48,410.0,1,15.7,9.6,11.8,276.0,0.528,0.047,0.001,2345,0,7
CLASSE SL,MERCEDES AMG,ES,0,44,395.0,1,13.9,7.6,9.9,231.0,0.14400000000000002,0.054000000000000006,0.0,1845,0,7
CLASSE SL,MERCEDES AMG,ES,0,47,415.0,1,13.9,7.6,9.9,231.0,0.14400000000000002,0.054000000000000006,0.0,1845,0,7
CLASSE SLK,MERCEDES AMG,ES,0,31,310.0,1,12.0,6.2,8.4,195.0,0.344,0.01,0.001,1610,0,7
CLASSE A,MERCEDES-BENZ,GO,0,5,80.0,1,4.8,3.8,4.1,109.0,0.22699999999999998,0.16,0.0,1475,0,7
CLASSE A,MERCEDES-BENZ,GO,0,5,80.0,1,4.8,3.8,4.1,110.0,0.22699999999999998,0.16,0.0,1475,0,7
CLASSE A,MERCEDES-BENZ,GO,0,6,80.0,1,5.0,4.0,4.3,114.0,0.22699999999999998,0.16,0.0,1475,0,7
CLASSE A,MERCEDES-BENZ,GO,0,6,80.0,1,5.0,4.1,4.4,116.0,0.22699999999999998,0.16,0.0,1475,0,7
CLASSE A,MERCEDES-BENZ,GO,0,5,80.0,0,4.5,3.3,3.8,98.0,0.19,0.14,0.0,1395,0,6
CLASSE A,MERCEDES-BENZ,GO,0,5,80.0,0,4.5,3.3,3.8,98.0,0.275,0.16899999999999998,0.0,1395,0,6
CLASSE A,MERCEDES-BENZ,GO,0,5,80.0,0,4.6,3.4,3.8,99.0,0.275,0.16899999999999998,0.0,1395,0,6
CLASSE A,MERCEDES-BENZ,GO,0,5,80.0,0,4.6,3.5,4.0,102.0,0.19,0.14,0.0,1395,0,6
CLASSE A,MERCEDES-BENZ,GO,0,5,80.0,0,4.6,3.5,3.9,102.0,0.275,0.16899999999999998,0.0,1395,0,6
CLASSE A,MERCEDES-BENZ,GO,0,5,80.0,0,4.7,3.6,4.0,105.0,0.19,0.14,0.0,1395,0,6
CLASSE A,MERCEDES-BENZ,GO,0,5,80.0,0,4.7,3.6,4.0,105.0,0.275,0.16899999999999998,0.0,1395,0,6
CLASSE A,MERCEDES-BENZ,GO,0,5,80.0,0,4.2,3.2,3.6,92.0,0.319,0.161,0.0,1385,0,6
CLASSE A,MERCEDES-BENZ,ES,0,7,90.0,0,7.5,4.3,5.5,128.0,0.10099999999999999,0.013000000000000001,0.0,1370,1,6
CLASSE A,MERCEDES-BENZ,ES,0,7,90.0,0,7.6,4.6,5.7,133.0,0.10099999999999999,0.013000000000000001,0.0,1370,1,6
CLASSE A,MERCEDES-BENZ,ES,0,7,90.0,0,7.7,4.7,5.8,135.0,0.10099999999999999,0.013000000000000001,0.0,1370,1,6
CLASSE A,MERCEDES-BENZ,ES,0,7,90.0,0,7.5,4.4,5.5,129.0,0.10099999999999999,0.013000000000000001,0.0,1370,1,6
CLASSE A,MERCEDES-BENZ,ES,0,6,90.0,1,7.1,4.5,5.4,127.0,0.177,0.012,0.0,1395,1,7
CLASSE A,MERCEDES-BENZ,ES,0,7,90.0,1,7.2,4.7,5.6,131.0,0.177,0.012,0.0,1395,1,7
CLASSE A,MERCEDES-BENZ,ES,0,7,90.0,1,7.3,4.8,5.7,133.0,0.177,0.012,0.0,1395,1,7
CLASSE A,MERCEDES-BENZ,ES,0,7,90.0,1,7.2,4.5,5.5,128.0,0.177,0.012,0.0,1395,1,7
CLASSE A,MERCEDES-BENZ,ES,0,6,90.0,0,6.9,4.1,5.2,120.0,0.147,0.015,0.0,1360,1,6
CLASSE A,MERCEDES-BENZ,GO,0,7,100.0,1,4.8,3.8,4.1,109.0,0.22699999999999998,0.16,0.0,1475,0,7
CLASSE A,MERCEDES-BENZ,GO,0,7,100.0,1,5.0,4.0,4.3,114.0,0.22699999999999998,0.16,0.0,1475,0,7
CLASSE A,MERCEDES-BENZ,GO,0,7,100.0,1,5.0,4.1,4.4,116.0,0.22699999999999998,0.16,0.0,1475,0,7
CLASSE A,MERCEDES-BENZ,GO,0,7,100.0,0,5.3,3.7,4.3,111.0,0.348,0.15,0.0,1445,0,6
CLASSE A,MERCEDES-BENZ,GO,0,7,100.0,0,5.5,3.9,4.5,118.0,0.348,0.15,0.0,1445,0,6
CLASSE A,MERCEDES-BENZ,GO,0,7,100.0,0,5.6,4.0,4.6,121.0,0.348,0.15,0.0,1445,0,6
CLASSE A,MERCEDES-BENZ,ES,0,8,115.0,0,7.5,4.4,5.5,129.0,0.10099999999999999,0.013000000000000001,0.0,1370,1,6
CLASSE A,MERCEDES-BENZ,ES,0,8,115.0,0,7.6,4.6,5.7,134.0,0.10099999999999999,0.013000000000000001,0.0,1370,1,6
CLASSE A,MERCEDES-BENZ,ES,0,8,115.0,0,7.7,4.8,5.8,136.0,0.10099999999999999,0.013000000000000001,0.0,1370,1,6
CLASSE A,MERCEDES-BENZ,ES,0,8,115.0,1,7.1,4.5,5.4,127.0,0.177,0.012,0.0,1395,1,7
CLASSE A,MERCEDES-BENZ,ES,0,8,115.0,1,7.2,4.7,5.6,131.0,0.177,0.012,0.0,1395,1,7
CLASSE A,MERCEDES-BENZ,ES,0,8,115.0,1,7.3,4.8,5.7,133.0,0.177,0.012,0.0,1395,1,7
CLASSE A,MERCEDES-BENZ,GO,0,9,125.0,1,5.2,3.6,4.2,109.0,0.158,0.065,0.001,1485,1,7
CLASSE A,MERCEDES-BENZ,GO,0,9,125.0,1,5.3,3.8,4.4,113.0,0.158,0.065,0.001,1485,1,7
CLASSE A,MERCEDES-BENZ,GO,0,9,125.0,1,5.4,3.8,4.4,115.0,0.158,0.065,0.001,1485,1,7
CLASSE A,MERCEDES-BENZ,ES,0,12,155.0,1,8.6,5.6,6.8,156.0,0.157,0.031,0.0,1505,1,7
CLASSE A,MERCEDES-BENZ,ES,0,12,155.0,1,8.8,5.7,6.8,159.0,0.157,0.031,0.0,1505,1,7
CLASSE A,MERCEDES-BENZ,ES,0,12,155.0,1,8.3,4.9,6.1,143.0,0.29600000000000004,0.028999999999999998,0.001,1445,1,7
CLASSE A,MERCEDES-BENZ,ES,0,12,155.0,1,8.3,4.9,6.1,143.0,0.145,0.04,0.0,1445,1,7
CLASSE A,MERCEDES-BENZ,ES,0,12,155.0,1,8.4,5.0,6.2,145.0,0.29600000000000004,0.028999999999999998,0.001,1445,1,7
CLASSE A,MERCEDES-BENZ,ES,0,12,155.0,1,8.4,5.0,6.2,145.0,0.145,0.04,0.0,1445,1,7
CLASSE A,MERCEDES-BENZ,ES,0,12,155.0,1,8.4,5.1,6.4,148.0,0.29600000000000004,0.028999999999999998,0.001,1465,1,7
CLASSE A,MERCEDES-BENZ,ES,0,24,265.0,1,8.8,5.8,6.9,161.0,0.263,0.033,0.0,1555,1,7
CLASSE A,MERCEDES-BENZ,ES,0,24,265.0,1,9.1,5.9,7.1,165.0,0.263,0.033,0.0,1555,1,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,5.3,3.9,4.4,115.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,4.9,3.9,4.2,112.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,4.9,3.9,4.2,113.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,5.3,3.9,4.4,116.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,5.0,4.0,4.2,114.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,5.4,4.1,4.6,119.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,5.1,4.1,4.4,116.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,5.1,4.1,4.4,117.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,5.5,4.2,4.7,122.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,5.2,4.2,4.5,120.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,1,5.2,4.2,4.5,121.0,0.22699999999999998,0.16,0.0,1505,0,7
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,0,5.4,3.8,4.4,114.0,0.348,0.15,0.0,1475,0,6
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,0,5.4,3.8,4.4,115.0,0.348,0.15,0.0,1475,0,6
CLASSE B,MERCEDES-BENZ,GO,0,6,80.0,0,5.5,4.0,4.5,118.0,0.348,0.15,0.0,1475,0,6
